MA/PDP PSC, MA/PDP TFN, MS PSC, MS TFN, Date Added, Date Updated, Site, Employer Group Indicator,Endorsed Group Indicator, Group Effective Date, Site Name, Group Number,Contract Number, PBP Number, Employer Id, Branch Id, Contract Year, Subdomain
880721,1-877-562-7017,ABD,1-866-524-7863,08/20/2012,08/20/2012,UhcMedicareSolutions,N,,,,,,,,,,
880722,1-877-578-4469,ABD,1-866-524-7863,08/20/2012,08/20/2012,UhcMedicareSolutions,N,,,,,,,,,,
880796,1-855-662-7067,94K,1-866-252-5122,09/24/2012,09/24/2012,UhcMedicareSolutions,N,,,,,,,,,,
880800,1-877-647-9403,94K,1-866-252-5122,09/24/2012,09/24/2012,UhcMedicareSolutions,N,,,,,,,,,,
880814,1-855-845-5716,ABD,1-866-524-7863,09/12/2012,09/28/2012,UhcMedicareSolutions,N,,,,,,,,,,
880840,1-855-828-8942,ACM,1-800-620-8987,09/28/2012,09/28/2012,UhcMedicareSolutions,N,,,,,,,,,,
880849,1-800-418-5429,94G,1-866-251-8934,09/24/2012,09/24/2012,UhcMedicareSolutions,N,,,,,,,,,,
880956,1-855-845-5714,ACF,1-800-620-8962,02/08/2013,02/08/2013,UhcMedicareSolutions,N,,,,,,,,,,
880973,1-866-584-6668,9VT,1-877-227-7694,03/01/2013,03/01/2013,UhcMedicareSolutions,N,,,,,,,,,,
880974,1-866-400-1977,9VT,1-877-227-7694,03/01/2013,03/01/2013,UhcMedicareSolutions,N,,,,,,,,,,
880984,1-866-447-4143,ABD,1-866-524-7863,04/01/2013,04/01/2013,UhcMedicareSolutions,N,,,,,,,,,,
881025,1-855-271-9749,2HY,1-800-317-8626,04/29/2013,04/29/2013,UhcMedicareSolutions,N,,,,,,,,,,
881116,1-877-897-3394,93Z,1-866-248-5237,08/16/2013,08/16/2013,UhcMedicareSolutions,N,,,,,,,,,,
881144,1-866-574-7333,93Y,1-866-246-6983,08/16/2013,08/16/2013,UhcMedicareSolutions,N,,,,,,,,,,
881146,1-866-831-8710,93Y,1-866-246-6983,08/16/2013,08/16/2013,UhcMedicareSolutions,N,,,,,,,,,,
881148,1-877-275-4350,93Y,1-866-246-6983,08/16/2013,08/16/2013,UhcMedicareSolutions,N,,,,,,,,,,
881152,1-866-890-0565,93Z,1-866-248-5237,08/16/2013,08/16/2013,UhcMedicareSolutions,N,,,,,,,,,,
881169,1-888-574-5628,94A,1-866-248-5652,08/16/2013,08/16/2013,UhcMedicareSolutions,N,,,,,,,,,,
881260,1-855-283-2848,22A,1-866-260-5005,09/11/2013,09/11/2013,UhcMedicareSolutions,N,,,,,,,,,,
881282,1-855-283-2845,22D,1-866-268-2114,09/11/2013,09/11/2013,UhcMedicareSolutions,N,,,,,,,,,,
881292,1-855-248-4369,93Y,1-866-246-6983,09/11/2013,09/11/2013,UhcMedicareSolutions,N,,,,,,,,,,
881296,1-855-232-1860,93Y,1-866-246-6983,09/11/2013,09/11/2013,UhcMedicareSolutions,N,,,,,,,,,,
881343,1-855-263-0156,93Y,1-866-246-6983,09/11/2013,09/11/2013,UhcMedicareSolutions,N,,,,,,,,,,
881371,1-855-252-0779,93Y,1-866-246-6983,09/11/2013,09/11/2013,UhcMedicareSolutions,N,,,,,,,,,,
881373,1-855-251-1592,93Y,1-866-246-6983,09/11/2013,09/11/2013,UhcMedicareSolutions,N,,,,,,,,,,
881443,1-855-427-0317,93Y,1-866-246-6983,09/12/2013,09/12/2013,UhcMedicareSolutions,N,,,,,,,,,,
881761,1-855-826-1159,94P,1-866-256-9148,08/14/2013,08/14/2013,UhcMedicareSolutions,N,,,,,,,,,,
881806,1-855-868-8380,94K,1-866-252-5122,09/12/2013,09/22/2014,UhcMedicareSolutions,N,,,,,,,,,,
881828,1-877-583-3097,93X,1-866-246-5379,10/02/2013,10/02/2013,UhcMedicareSolutions,N,,,,,,,,,,
881829,1-877-662-6979,93X,1-866-246-5379,10/02/2013,10/02/2013,UhcMedicareSolutions,N,,,,,,,,,,
881831,1-855-834-6082,93X,1-866-246-5379,09/26/2013,09/26/2013,UhcMedicareSolutions,N,,,,,,,,,,
881862,1-866-658-8374,9BV,1-866-267-1845,12/06/2013,02/24/2014,UhcMedicareSolutions,N,,,,,,,,,,
881863,1-866-658-3514,9BV,1-866-267-1845,12/06/2013,02/24/2014,UhcMedicareSolutions,N,,,,,,,,,,
881864,1-866-831-8691,9BV,1-866-267-1845,12/06/2013,02/24/2014,UhcMedicareSolutions,N,,,,,,,,,,
881865,1-866-739-5903,9BV,1-866-267-1845,12/06/2013,02/24/2014,UhcMedicareSolutions,N,,,,,,,,,,
881867,1-866-391-6664,9VT,1-877-227-7694,12/19/2013,02/24/2014,UhcMedicareSolutions,N,,,,,,,,,,
881868,1-866-315-4757,9VT,1-877-227-7694,12/19/2013,02/24/2014,UhcMedicareSolutions,N,,,,,,,,,,
881870,1-866-257-3888,9VT,1-877-227-7694,12/19/2013,02/24/2014,UhcMedicareSolutions,N,,,,,,,,,,
881871,1-866-315-0305,9VT,1-877-227-7694,12/19/2013,02/24/2014,UhcMedicareSolutions,N,,,,,,,,,,
881873,1-866-560-7662,9VT,1-877-227-7694,12/19/2013,02/24/2014,UhcMedicareSolutions,N,,,,,,,,,,
881874,1-855-625-0374,9VT,1-877-227-7694,12/19/2013,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
881875,1-855-518-4409,94P,1-866-256-9148,12/16/2013,02/24/2014,UhcMedicareSolutions,N,,,,,,,,,,
881876,1-855-520-4949,94K,1-866-252-5122,01/02/2014,02/24/2014,UhcMedicareSolutions,N,,,,,,,,,,
881894,1-866-574-7203,94K,1-866-252-5122,02/24/2014,02/24/2014,UhcMedicareSolutions,N,,,,,,,,,,
881895,1-877-459-4434,93X,1-866-246-5379,03/07/2014,03/07/2014,UhcMedicareSolutions,N,,,,,,,,,,
881896,1-855-301-7509,94K,1-866-252-5122,03/12/2014,03/12/2014,UhcMedicareSolutions,N,,,,,,,,,,
881903,1-877-583-3051,94G,1-866-251-8934,03/19/2014,03/19/2014,UhcMedicareSolutions,N,,,,,,,,,,
881909,1-877-607-6420,94K,1-866-252-5122,07/08/2014,07/08/2014,UhcMedicareSolutions,N,,,,,,,,,,
881944,1-855-630-9868,93X,1-866-246-5379,07/07/2014,07/07/2014,UhcMedicareSolutions,N,,,,,,,,,,
881945,1-855-461-5671,93X,1-866-246-5379,07/07/2014,07/07/2014,UhcMedicareSolutions,N,,,,,,,,,,
881946,1-855-292-8047,93X,1-866-246-5379,07/07/2014,07/07/2014,UhcMedicareSolutions,N,,,,,,,,,,
881947,1-855-472-4470,93X,1-866-246-5379,07/08/2014,07/08/2014,UhcMedicareSolutions,N,,,,,,,,,,
881948,1-855-490-5260,93X,1-866-246-5379,07/08/2014,07/08/2014,UhcMedicareSolutions,N,,,,,,,,,,
881949,1-855-213-9894,93X,1-866-246-5379,07/08/2014,07/08/2014,UhcMedicareSolutions,N,,,,,,,,,,
881960,1-877-556-2513,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
881961,1-877-556-4265,22A,1-866-260-5005,09/08/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
881962,1-855-319-1763,22A,1-866-260-5005,09/08/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
881963,1-855-798-9960,22D,1-866-268-2114,09/08/2014,10/15/2014,UhcMedicareSolutions,N,,,,,,,,,,
881964,1-855-318-3345,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
881965,1-877-583-7050,22A,1-866-260-5005,09/08/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
881966,1-855-821-6231,22A,1-866-260-5005,09/08/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
881967,1-877-535-1162,22A,1-866-260-5005,09/08/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
881968,1-855-821-6229,22A,1-866-260-5005,09/08/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
881969,1-877-527-4285,22A,1-866-260-5005,09/08/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
881970,1-877-538-3431,22A,1-866-260-5005,09/08/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
881971,1-866-245-9350,22A,1-866-260-5005,09/08/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
881972,1-866-249-8731,22A,1-866-260-5005,09/08/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
881973,1-877-714-0188,22A,1-866-260-5005,09/08/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
881975,1-877-514-1003,22A,1-866-260-5005,09/08/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
881976,1-877-562-7083,22A,1-866-260-5005,09/08/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
881977,1-855-887-4363,22A,1-866-260-5005,09/08/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
881978,1-877-567-0350,22A,1-866-260-5005,09/08/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
881979,1-877-567-2357,22A,1-866-260-5005,09/08/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
881980,1-877-567-2358,22A,1-866-260-5005,09/08/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
881981,1-877-569-9640,22A,1-866-260-5005,09/08/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
881982,1-877-556-3231,22A,1-866-260-5005,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
881983,1-877-576-1297,22A,1-866-260-5005,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
881984,1-855-318-4334,22A,1-866-260-5005,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
881985,1-877-562-0865,22A,1-866-260-5005,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
881986,1-877-583-7030,22A,1-866-260-5005,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
881987,1-855-319-2441,22A,1-866-260-5005,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
881988,1-866-245-9110,22A,1-866-260-5005,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
881989,1-855-758-4957,22A,1-866-260-5005,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
881990,1-877-229-6721,22A,1-866-260-5005,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
881991,1-877-263-1857,22A,1-866-260-5005,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
881992,1-877-263-1858,22A,1-866-260-5005,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
881993,1-866-435-5294,22B,1-866-264-9675,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
881994,1-877-263-1862,22B,1-866-264-9675,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
881995,1-866-673-4402,22B,1-866-264-9675,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
881996,1-866-271-2377,22B,1-866-264-9675,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
881997,1-866-658-5492,22B,1-866-264-9675,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
881998,1-866-658-5503,22B,1-866-264-9675,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
881999,1-855-633-4205,22B,1-866-264-9675,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
882000,1-866-624-9258,22B,1-866-264-9675,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
882001,1-877-562-7073,22B,1-866-264-9675,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
882002,1-866-612-3646,22B,1-866-264-9675,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
882003,1-866-612-3611,22B,1-866-264-9675,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
882004,1-866-525-6425,22B,1-866-264-9675,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
882005,1-866-560-7688,22B,1-866-264-9675,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
882006,1-877-494-3252,22B,1-866-264-9675,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
882007,1-877-459-4415,22B,1-866-264-9675,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
882008,1-855-821-6230,22B,1-866-264-9675,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
882009,1-866-612-3732,22B,1-866-264-9675,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
882010,1-866-574-7196,22B,1-866-264-9675,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
882011,1-855-765-0479,22B,1-866-264-9675,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
882012,1-877-441-1704,22B,1-866-264-9675,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
882013,1-866-624-9706,22B,1-866-264-9675,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
882014,1-866-686-2505,22B,1-866-264-9675,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
882015,1-877-651-2852,22B,1-866-264-9675,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
882016,1-855-346-0189,22B,1-866-264-9675,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
882017,1-877-289-0221,22B,1-866-264-9675,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
882018,1-855-372-3804,22B,1-866-264-9675,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
882019,1-855-380-3587,22B,1-866-264-9675,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
882020,1-866-437-9510,22B,1-866-264-9675,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
882021,1-855-845-5719,22B,1-866-264-9675,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
882022,1-866-482-1173,22B,1-866-264-9675,09/11/2014,09/11/2014,UhcMedicareSolutions,N,,,,,,,,,,
882023,1-877-651-2853,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882024,1-877-534-2028,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882025,1-855-239-1377,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882026,1-855-236-5032,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882027,1-855-233-9227,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882028,1-855-236-2397,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882029,1-855-236-4745,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882030,1-855-208-5115,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882031,1-855-213-5009,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882032,1-855-204-8528,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882033,1-844-665-7386,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882035,1-855-226-4750,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882036,1-855-208-6193,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882037,1-855-208-6190,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882039,1-855-208-6180,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882040,1-855-208-6181,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882042,1-855-204-8527,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882043,1-855-208-5109,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882044,1-855-208-4186,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882045,1-855-213-4820,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882046,1-855-236-1822,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882047,1-855-239-3306,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882048,1-855-239-3305,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882049,1-855-239-3118,537,1-866-475-9182,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882050,1-855-239-3116,538,1-866-477-0922,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882051,1-855-226-4031,539,1-866-477-1331,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882052,1-855-233-8677,53F,1-866-477-9008,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882053,1-855-229-5225,53G,1-866-477-9195,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882054,1-855-229-5145,53H,1-866-477-9339,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882055,1-855-229-5142,53J,1-866-477-9559,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882056,1-855-229-5140,53K,1-866-513-0394,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882057,1-855-227-8058,53L,1-866-513-0397,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882058,1-855-227-7080,53R,1-866-513-1012,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882059,1-855-227-6882,53S,1-866-513-1024,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882060,1-855-226-8225,53T,1-866-513-1425,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882061,1-855-226-6238,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882062,1-855-236-2440,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882063,1-855-229-4356,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882064,1-855-227-7106,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882065,1-855-233-8676,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882066,1-855-233-8675,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882067,1-855-233-8674,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882068,1-855-233-8673,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882069,1-855-233-2064,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882070,1-855-233-1664,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882071,1-855-233-1658,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882072,1-855-229-7322,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882073,1-855-229-9074,53U,1-866-513-1441,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882074,1-855-229-8340,53X,1-888-282-4489,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882075,1-855-300-1819,53Y,1-888-282-4908,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882076,1-855-242-8394,53Z,1-888-282-6140,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882077,1-855-236-1775,543,1-888-282-7130,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882078,1-855-236-1771,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882079,1-855-236-1743,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882080,1-855-236-1089,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882081,1-855-236-1088,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882082,1-855-226-4030,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882083,1-844-665-7387,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882084,1-855-242-8398,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882085,1-855-208-6182,22D,1-866-268-2114,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882089,1-866-560-7726,94G,1-866-251-8934,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882090,1-877-651-2849,94G,1-866-251-8934,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882091,1-855-895-6709,94G,1-866-251-8934,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882094,1-877-861-2638,94G,1-866-251-8934,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882095,1-877-861-2651,94G,1-866-251-8934,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882097,1-888-299-0794,94G,1-866-251-8934,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882098,1-888-556-7977,94G,1-866-251-8934,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882100,1-888-705-4118,94G,1-866-251-8934,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882101,1-866-568-0918,94G,1-866-251-8934,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882104,1-855-895-4083,94G,1-866-251-8934,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882105,1-877-630-8725,94G,1-866-251-8934,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882106,1-855-438-4543,94G,1-866-251-8934,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882107,1-855-433-1819,94G,1-866-251-8934,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882108,1-855-877-3044,94G,1-866-251-8934,09/25/2014,09/25/2014,UhcMedicareSolutions,N,,,,,,,,,,
882109,1-866-530-8934,94G,1-866-251-8934,09/24/2014,09/24/2014,UhcMedicareSolutions,N,,,,,,,,,,
882343,1-855-896-5591,94H,1-866-252-1479,10/01/2014,10/01/2014,UhcMedicareSolutions,N,,,,,,,,,,
882344,1-855-829-5760,94H,1-866-252-1479,10/01/2014,10/01/2014,UhcMedicareSolutions,N,,,,,,,,,,
882346,1-855-876-8225,94F,1-866-250-6764,10/01/2014,10/01/2014,UhcMedicareSolutions,N,,,,,,,,,,
882347,1-866-300-4106,94H,1-866-252-1479,10/01/2014,10/01/2014,UhcMedicareSolutions,N,,,,,,,,,,
882348,1-855-243-5525,94H,1-866-252-1479,10/01/2014,10/01/2014,UhcMedicareSolutions,N,,,,,,,,,,
882354,1-855-286-9745,94G,1-866-251-8934,09/16/2014,09/16/2014,UhcMedicareSolutions,N,,,,,,,,,,
882355,1-877-678-2544,AB6,1-800-317-8198,09/08/2014,09/18/2014,UhcMedicareSolutions,N,,,,,,,,,,
882356,1-877-651-2848,AB6,1-800-317-8198,09/08/2014,09/18/2014,UhcMedicareSolutions,N,,,,,,,,,,
882357,1-866-475-3959,AB6,1-800-317-8198,09/08/2014,09/18/2014,UhcMedicareSolutions,N,,,,,,,,,,
882358,1-866-511-7767,AB6,1-800-317-8198,09/08/2014,09/18/2014,UhcMedicareSolutions,N,,,,,,,,,,
882359,8665846115,AB6,1-800-317-8198,09/08/2014,09/08/2014,UhcMedicareSolutions,N,,,,,,,,,,
882360,1-855-604-5211,AB6,1-800-317-8198,09/08/2014,09/18/2014,UhcMedicareSolutions,N,,,,,,,,,,
882361,1-866-533-3734,AB6,1-800-317-8198,09/08/2014,09/18/2014,UhcMedicareSolutions,N,,,,,,,,,,
882362,1-877-603-8980,AB6,1-800-317-8198,09/08/2014,09/18/2014,UhcMedicareSolutions,N,,,,,,,,,,
882363,1-877-636-9709,AB6,1-800-317-8198,09/08/2014,09/18/2014,UhcMedicareSolutions,N,,,,,,,,,,
882364,1-855-625-0370,AB6,1-800-317-8198,09/08/2014,09/18/2014,UhcMedicareSolutions,N,,,,,,,,,,
882365,1-855-874-6282,AB6,1-800-317-8198,09/08/2014,09/18/2014,UhcMedicareSolutions,N,,,,,,,,,,
882366,1-855-689-0280,AB6,1-800-317-8198,09/08/2014,09/18/2014,UhcMedicareSolutions,N,,,,,,,,,,
887007,1-855-488-9671,94K,1-866-252-5122,07/24/2014,07/24/2014,UhcMedicareSolutions,N,,,,,,,,,,
887115,1-855-491-3756,94K,1-866-252-5122,07/24/2014,07/24/2014,UhcMedicareSolutions,N,,,,,,,,,,
887198,1-855-390-0654,2UD,1-866-391-9974,10/15/2014,10/15/2014,UhcMedicareSolutions,N,,,,,,,,,,
887199,1-855-390-0600,2UD,1-866-391-9974,10/15/2014,10/15/2014,UhcMedicareSolutions,N,,,,,,,,,,
887200,1-855-390-0599,2UD,1-866-391-9974,10/15/2014,10/15/2014,UhcMedicareSolutions,N,,,,,,,,,,
887201,1-855-390-0596,2UD,1-866-391-9974,10/15/2014,10/15/2014,UhcMedicareSolutions,N,,,,,,,,,,
887202,1-855-372-3807,2UD,1-866-391-9974,10/15/2014,10/15/2014,UhcMedicareSolutions,N,,,,,,,,,,
887203,1-855-379-4758,2UD,1-866-391-9974,10/15/2014,10/15/2014,UhcMedicareSolutions,N,,,,,,,,,,
887204,1-855-379-4754,2UD,1-866-391-9974,10/15/2014,10/15/2014,UhcMedicareSolutions,N,,,,,,,,,,
887205,1-855-372-3827,2UD,1-866-391-9974,10/15/2014,10/15/2014,UhcMedicareSolutions,N,,,,,,,,,,
887206,1-855-372-3907,2UD,1-866-391-9974,10/15/2014,10/15/2014,UhcMedicareSolutions,N,,,,,,,,,,
887207,1-855-375-3094,2UD,1-866-391-9974,10/15/2014,10/15/2014,UhcMedicareSolutions,N,,,,,,,,,,
887208,1-855-379-4752,2UD,1-866-391-9974,10/15/2014,10/15/2014,UhcMedicareSolutions,N,,,,,,,,,,
887209,1-855-320-9625,2UD,1-866-391-9974,10/15/2014,10/15/2014,UhcMedicareSolutions,N,,,,,,,,,,
